,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.09183120837283072,0.09609507310884029,0.06742972394132744,0.06742972394132744,0.052903899173612,0.052903899173612,0.052903899173612,0.052903899173612,0.04434292446014995,0.04434292446014995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09813647123555613,0.4128238041685428,1.156391458987799,1.156391458987799,7.969765012539063,7.969765012539063,7.969765012539063,7.969765012539063,7.969765012539063,7.969765012539063
1,0.10293438562748587,0.10427745578615105,0.07328477973777375,0.07328477973777375,0.057295191020946726,0.057295191020946726,0.057295191020946726,0.057295191020946726,0.0480960383449613,0.0480960383449613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09953457004130356,0.5220711769866826,1.1840812751337024,1.1840812751337024,18.388459406946783,18.388459406946783,18.388459406946783,18.388459406946783,18.388459406946783,18.388459406946783
2,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.10016567535309621,0.5527148312420033,1.1961228679197826,1.1961228679197826,26.00520868445126,26.00520868445126,26.00520868445126,26.00520868445126,26.00520868445126,26.00520868445126
3,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.5159235668789809,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.09941172966009731,0.4802426981444308,1.1809527950377703,1.1809527950377703,11.840713629136326,11.840713629136326,11.840713629136326,11.840713629136326,11.840713629136326,11.840713629136326
4,0.0917864674314395,0.09606183000401053,0.0674059456986077,0.0674059456986077,0.052886065491572175,0.052886065491572175,0.052886065491572175,0.052886065491572175,0.044327687810818146,0.044327687810818146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09815047112036593,0.41417434166936984,1.1566691184327969,1.1566691184327969,8.059315744696999,8.059315744696999,8.059315744696999,8.059315744696999,8.059315744696999,8.059315744696999
5,0.0917864674314395,0.09606183000401053,0.0674059456986077,0.0674059456986077,0.052886065491572175,0.052886065491572175,0.052886065491572175,0.052886065491572175,0.044327687810818146,0.044327687810818146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09815047112036593,0.41417434166936984,1.1566691184327969,1.1566691184327969,8.059315744696999,8.059315744696999,8.059315744696999,8.059315744696999,8.059315744696999,8.059315744696999
6,0.10069017304087227,0.10265214948236315,0.07212061126406,0.07212061126406,0.056422064665661416,0.056422064665661416,0.056422064665661416,0.056422064665661416,0.047349158698019575,0.047349158698019575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09930618379941164,0.505567655174637,1.1795491426870566,1.1795491426870566,16.351235596773723,16.351235596773723,16.351235596773723,16.351235596773723,16.351235596773723,16.351235596773723
7,0.09657214953411362,0.09966682262752155,0.06998244506045063,0.06998244506045063,0.054818440012954384,0.054818440012954384,0.054818440012954384,0.054818440012954384,0.045977489995625266,0.045977489995625266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09879651525350719,0.46640328059040687,1.1694626859669381,1.1694626859669381,11.769167876672356,11.769167876672356,11.769167876672356,11.769167876672356,11.769167876672356,11.769167876672356
8,0.09094942283568273,0.09547092706392814,0.06698200461562263,0.06698200461562263,0.05256810967933338,0.05256810967933338,0.05256810967933338,0.05256810967933338,0.044055319687268994,0.044055319687268994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761201600264267,0.3747464010467248,1.1460933614863207,1.1460933614863207,6.169945564786008,6.169945564786008,6.169945564786008,6.169945564786008,6.169945564786008,6.169945564786008
9,0.09833790146175353,0.10090699794599457,0.07087230918496439,0.07087230918496439,0.0554858381063397,0.0554858381063397,0.0554858381063397,0.0554858381063397,0.046549256817652554,0.046549256817652554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09893460596643436,0.47004299267979033,1.1721314853559979,1.1721314853559979,11.562069571257563,11.562069571257563,11.562069571257563,11.562069571257563,11.562069571257563,11.562069571257563
