,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.028886477693004047,0.09601133502254511,0.07332327199160234,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,2.2,0.7071067811865475,1.0000000000000002,1.414213562373095,1.414213562373095,105.35891039679557,105.35891039679557,100000000.0,100000000.0,100000000.0,100000000.0
1,0.028886477693004047,0.09601133502254511,0.07332327199160234,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,2.2,0.7071067811865475,1.0000000000000002,1.414213562373095,1.414213562373095,105.35891039679557,105.35891039679557,100000000.0,100000000.0,100000000.0,100000000.0
2,0.028886477693004047,0.09601133502254511,0.07332327199160234,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,2.2,0.7071067811865475,1.0000000000000002,1.414213562373095,1.414213562373095,105.35891039679557,105.35891039679557,100000000.0,100000000.0,100000000.0,100000000.0
3,0.028886477693004047,0.09601133502254511,0.07332327199160234,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.776693105552166,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,2.2,0.7071067811865475,1.0000000000000002,1.414213562373095,1.414213562373095,105.35891039679557,105.35891039679557,100000000.0,100000000.0,100000000.0,100000000.0
4,0.027462100387566038,0.09082011056719404,0.06936666987380968,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.705980505533037,0.91114360839869,1.405784336426664,1.405784336426664,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667
5,0.027462100387566038,0.09082011056719404,0.06936666987380968,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.705980505533037,0.91114360839869,1.405784336426664,1.405784336426664,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667
6,0.027462100387566038,0.09082011056719404,0.06936666987380968,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.705980505533037,0.91114360839869,1.405784336426664,1.405784336426664,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667
7,0.027462100387566038,0.09082011056719404,0.06936666987380968,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.705980505533037,0.91114360839869,1.405784336426664,1.405784336426664,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667
8,0.027462100387566038,0.09082011056719404,0.06936666987380968,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.705980505533037,0.91114360839869,1.405784336426664,1.405784336426664,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667
9,0.027462100387566038,0.09082011056719404,0.06936666987380968,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.705980505533037,0.91114360839869,1.405784336426664,1.405784336426664,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667,49.66666666666667
10,0.025393129883164278,0.08955574520602456,0.0679328621680258,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,1.4,0.7060276927152459,0.9361223682506592,1.4063496291133917,1.4063496291133917,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559
11,0.025393129883164278,0.08955574520602456,0.0679328621680258,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,1.4,0.7060276927152459,0.9361223682506592,1.4063496291133917,1.4063496291133917,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559
12,0.008695652173913044,0.05077166063121949,0.03672133697253712,0.08458798259517465,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.0589473382386407,0.08312456412784734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048920840850772,0.859171146449441,1.3979485390156046,1.3979485390156046,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236
13,0.008695652173913044,0.05077166063121949,0.03672133697253712,0.08458798259517465,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.0589473382386407,0.08312456412784734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048920840850772,0.859171146449441,1.3979485390156046,1.3979485390156046,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236
14,0.008695652173913044,0.05077166063121949,0.03672133697253712,0.08458798259517465,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.0589473382386407,0.08312456412784734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048920840850772,0.859171146449441,1.3979485390156046,1.3979485390156046,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236
15,0.008695652173913044,0.05077166063121949,0.03672133697253712,0.08458798259517465,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.0589473382386407,0.08312456412784734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048920840850772,0.859171146449441,1.3979485390156046,1.3979485390156046,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236
16,0.008695652173913044,0.05077166063121949,0.03672133697253712,0.08458798259517465,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.0589473382386407,0.08312456412784734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048920840850772,0.859171146449441,1.3979485390156046,1.3979485390156046,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236
17,0.008695652173913044,0.05077166063121949,0.03672133697253712,0.08458798259517465,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.0589473382386407,0.08312456412784734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048920840850772,0.859171146449441,1.3979485390156046,1.3979485390156046,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236
18,0.025393129883164278,0.08955574520602456,0.0679328621680258,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,1.4,0.7060276927152459,0.9361223682506592,1.4063496291133917,1.4063496291133917,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559
19,0.025393129883164278,0.08955574520602456,0.0679328621680258,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,1.4,0.7060276927152459,0.9361223682506592,1.4063496291133917,1.4063496291133917,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559
20,0.025393129883164278,0.08955574520602456,0.0679328621680258,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.775647171620326,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,1.4,0.7060276927152459,0.9361223682506592,1.4063496291133917,1.4063496291133917,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559,60.82899527911559
21,0.008695652173913044,0.05077166063121949,0.03672133697253712,0.08458798259517465,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.06901266795533435,0.0589473382386407,0.08312456412784734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048920840850772,0.859171146449441,1.3979485390156046,1.3979485390156046,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236,39.821925044951236
